n_estimators,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,reg_alpha,mse,mae
750,0.001,8,0.8,0.6,2.0,0.5,2977215655.223939,33193.68613548802
750,0.001,8,0.8,0.6,2.0,1.0,2977216748.741514,33193.69678403254
750,0.001,8,0.8,0.6,2.0,2.0,2977217755.7689734,33193.671420162675
750,0.001,6,0.8,0.8,2.0,0.5,2982554407.1647086,33031.53098244863
750,0.001,6,0.8,0.8,2.0,1.0,2982554924.714302,33031.537564212325
750,0.001,6,0.8,0.8,2.0,0.0,2982555070.0252,33031.54358411815
750,0.001,6,0.8,0.8,2.0,2.0,2982556152.3373303,33031.548694349316
750,0.001,10,0.8,0.6,2.0,2.0,2990690605.644388,33399.1081442637
750,0.001,10,0.8,0.6,2.0,0.0,2990741797.787684,33399.84562285959
750,0.001,10,0.8,0.6,2.0,0.5,2990742695.594643,33399.92315924657
750,0.001,10,0.8,0.6,2.0,1.0,2990744249.7503643,33399.94231592466
750,0.001,8,0.8,0.8,2.0,1.0,2999430808.7021465,33119.686643835616
750,0.001,8,0.8,0.8,2.0,2.0,2999435406.197876,33119.832726883564
750,0.001,8,0.8,0.8,2.0,0.0,2999452140.76429,33119.84508775685
750,0.001,8,0.8,0.8,2.0,0.5,2999454864.3298864,33119.90566138698
750,0.001,6,0.6,0.6,2.0,2.0,3007995123.1874924,33453.33267337329
750,0.001,6,0.6,0.6,2.0,0.0,3008011151.6782017,33453.421179366436
750,0.001,6,0.6,0.6,2.0,0.5,3008011943.1297016,33453.42770761986
750,0.001,6,0.6,0.6,2.0,1.0,3008012504.09882,33453.43161386986
750,0.001,6,0.6,0.8,2.0,0.0,3008745242.712107,33398.47543878425
750,0.001,6,0.6,0.8,2.0,0.5,3008745918.675038,33398.48186001712
750,0.001,6,0.6,0.8,2.0,1.0,3008746276.637388,33398.48635488014
750,0.001,6,0.6,0.8,2.0,2.0,3008747534.6159616,33398.49967893836
750,0.001,10,0.8,0.8,2.0,0.0,3015406520.0504594,33312.97455586473
750,0.001,10,0.8,0.8,2.0,0.5,3015407495.396271,33312.9850973887
750,0.001,10,0.8,0.8,2.0,1.0,3015408209.406513,33312.99590646404
750,0.001,10,0.8,0.8,2.0,2.0,3015524235.5703435,33315.44472388698
750,0.001,8,0.6,0.8,2.0,2.0,3022345558.455664,33464.69932577055
750,0.001,8,0.6,0.8,2.0,0.0,3022378628.9329977,33465.16561429795
750,0.001,8,0.6,0.8,2.0,0.5,3022379619.3463626,33465.17888484589
750,0.001,8,0.6,0.8,2.0,1.0,3022380382.803118,33465.18723244863
750,0.001,8,0.6,0.6,2.0,2.0,3024272299.5459685,33577.32534246575
750,0.001,8,0.6,0.6,2.0,0.0,3024282271.1652713,33576.64437071918
750,0.001,8,0.6,0.6,2.0,0.5,3024283353.811024,33576.65341395548
750,0.001,8,0.6,0.6,2.0,1.0,3024284560.3727984,33576.665079195205
750,0.001,10,0.6,0.8,2.0,2.0,3038035110.714342,33641.69113869863
750,0.001,10,0.6,0.6,2.0,0.0,3038121654.965102,33754.33406464041
750,0.001,10,0.6,0.6,2.0,0.5,3038122379.876629,33754.34449914384
750,0.001,10,0.6,0.6,2.0,1.0,3038123859.268069,33754.35953553082
750,0.001,10,0.6,0.6,2.0,2.0,3038125358.4491086,33754.34482020548
750,0.001,10,0.6,0.8,2.0,1.0,3038474759.9285464,33643.819295804795
750,0.001,10,0.6,0.8,2.0,0.0,3038495659.19763,33644.321810787675
750,0.001,10,0.6,0.8,2.0,0.5,3038497362.1466174,33644.34594392123
500,0.001,10,0.8,0.6,0.0,1.0,3373452453.6536365,37583.51765839041
500,0.001,10,0.8,0.6,0.0,2.0,3373583725.7324076,37585.06512200343
500,0.001,10,0.8,0.6,0.0,0.0,3373691166.821309,37586.474743150684
500,0.001,10,0.8,0.6,0.0,0.5,3373739213.629764,37586.544627568495
500,0.001,8,0.8,0.6,0.0,0.0,3394025066.498057,37773.075235445205
500,0.001,8,0.8,0.6,0.0,1.0,3394041541.5680575,37773.16176155822
500,0.001,8,0.8,0.6,0.0,2.0,3394044920.348697,37773.17792166096
500,0.001,8,0.8,0.6,0.0,0.5,3394054961.029482,37773.69686429795
500,0.001,10,0.8,0.8,0.0,0.5,3400306997.915586,37504.141802226026
500,0.001,10,0.8,0.8,0.0,1.0,3400352678.0323234,37504.49593321918
500,0.001,10,0.8,0.8,0.0,2.0,3400370573.039172,37504.615528681505
500,0.001,10,0.8,0.8,0.0,0.0,3400564016.5660577,37505.177600599316
500,0.001,10,0.6,0.6,0.0,2.0,3416324928.931394,37720.974475599316
500,0.001,10,0.6,0.6,0.0,1.0,3416374957.7162595,37721.87077268836
500,0.001,10,0.6,0.6,0.0,0.0,3416376750.3436127,37721.41930650685
500,0.001,10,0.6,0.6,0.0,0.5,3416616121.069286,37722.55971746575
500,0.001,8,0.8,0.8,0.0,0.0,3422429143.4166417,37727.478970462325
500,0.001,8,0.8,0.8,0.0,0.5,3422433679.584354,37727.506956335616
500,0.001,8,0.8,0.8,0.0,1.0,3422471321.5514007,37727.78044734589
500,0.001,8,0.8,0.8,0.0,2.0,3422481776.39518,37727.83336900685
500,0.001,10,0.6,0.8,0.0,0.0,3427822310.449875,37737.48057577055
500,0.001,10,0.6,0.8,0.0,0.5,3427834032.74629,37737.48817422945
500,0.001,10,0.6,0.8,0.0,1.0,3427875832.870275,37737.81233946918
500,0.001,10,0.6,0.8,0.0,2.0,3427955658.928557,37739.879922945205
500,0.001,8,0.6,0.6,0.0,0.0,3431506966.0236073,37896.51428724315
500,0.001,8,0.6,0.6,0.0,0.5,3431567275.288239,37896.66325984589
500,0.001,8,0.6,0.6,0.0,1.0,3431660804.719539,37897.04248715754
500,0.001,8,0.6,0.6,0.0,2.0,3431666348.616598,37896.92192851027
500,0.001,8,0.6,0.8,0.0,0.5,3443906351.757921,37896.01723030822
500,0.001,8,0.6,0.8,0.0,1.0,3443910293.0895066,37896.041791523974
500,0.001,8,0.6,0.8,0.0,0.0,3443917000.425028,37896.45135916096
500,0.001,8,0.6,0.8,0.0,2.0,3443919093.6155896,37896.11659888698
500,0.001,6,0.8,0.6,0.0,0.0,3453659767.893757,38188.00010702055
500,0.001,6,0.8,0.6,0.0,1.0,3453663209.502396,38188.01690924657
500,0.001,6,0.8,0.6,0.0,0.5,3453663604.101137,38188.09712114726
500,0.001,6,0.8,0.6,0.0,2.0,3453665558.8976154,38188.032908818495
500,0.001,6,0.6,0.6,0.0,0.0,3487966837.4782324,38366.37676583904
500,0.001,6,0.6,0.6,0.0,0.5,3487968700.496154,38366.38613013698
500,0.001,6,0.6,0.6,0.0,1.0,3487970741.932504,38366.39998929795
500,0.001,6,0.6,0.6,0.0,2.0,3487974528.2649736,38366.41668450343
500,0.001,6,0.8,0.8,0.0,0.0,3489006103.4995813,38229.032908818495
500,0.001,6,0.8,0.8,0.0,0.5,3489007703.9375963,38229.043824914384
500,0.001,6,0.8,0.8,0.0,1.0,3489009033.197803,38229.052279537675
500,0.001,6,0.8,0.8,0.0,2.0,3489012690.8809795,38229.13045804795
500,0.001,6,0.6,0.8,0.0,0.0,3498568272.4815364,38348.64827696918
500,0.001,6,0.6,0.8,0.0,0.5,3498569385.377148,38348.659300085616
500,0.001,6,0.6,0.8,0.0,1.0,3498571402.8401976,38348.67010916096
500,0.001,6,0.6,0.8,0.0,2.0,3498575974.7903686,38348.69124571918
500,0.001,8,0.8,0.8,0.5,2.0,3548144351.239473,38314.653520976026
500,0.001,8,0.8,0.8,0.5,1.0,3548298610.2256246,38317.197559931505
500,0.001,8,0.8,0.8,0.5,0.0,3548311920.396002,38317.25668878425
500,0.001,8,0.8,0.8,0.5,0.5,3548313273.40502,38317.26953125
500,0.001,10,0.8,0.8,0.5,2.0,3550349346.9641757,38354.37655179795
500,0.001,10,0.8,0.8,0.5,0.0,3550396161.202992,38354.755083476026
500,0.001,10,0.8,0.8,0.5,0.5,3550397682.3507204,38354.77124357877
500,0.001,10,0.8,0.8,0.5,1.0,3550399122.2866254,38354.78472816781
500,0.001,6,0.8,0.8,0.5,2.0,3562924445.465622,38468.403520976026
500,0.001,6,0.8,0.8,0.5,0.5,3562952645.777169,38468.31983090754
500,0.001,6,0.8,0.8,0.5,1.0,3562953721.091424,38468.327268835616
500,0.001,6,0.8,0.8,0.5,0.0,3563274714.2557425,38473.40432363014
500,0.001,8,0.8,0.6,0.5,2.0,3563829211.4513392,38400.052868150684
500,0.001,8,0.8,0.6,0.5,0.0,3563832551.2865,38400.17096532534
500,0.001,8,0.8,0.6,0.5,0.5,3563834094.1769285,38400.18407534246
500,0.001,8,0.8,0.6,0.5,1.0,3563835304.7789307,38400.194135273974
500,0.001,10,0.8,0.6,0.5,0.0,3572815577.334467,38448.016320633564
500,0.001,10,0.8,0.6,0.5,0.5,3572864741.664897,38448.28125
500,0.001,10,0.8,0.6,0.5,1.0,3572893491.429228,38449.14319349315
500,0.001,10,0.8,0.6,0.5,2.0,3572956215.7314587,38449.780393835616
500,0.001,6,0.8,0.6,0.5,0.0,3574866194.6296473,38538.893514554795
500,0.001,6,0.8,0.6,0.5,0.5,3574866908.645262,38538.89790239726
500,0.001,6,0.8,0.6,0.5,1.0,3574867719.2347736,38538.90405607877
500,0.001,6,0.8,0.6,0.5,2.0,3574869812.122168,38538.91828981164
500,0.001,8,0.8,0.8,1.0,0.0,3628163226.045513,38528.81779751712
500,0.001,8,0.8,0.8,1.0,0.5,3628163798.718639,38528.82614511986
500,0.001,8,0.8,0.8,1.0,1.0,3628262307.7463093,38529.95526541096
500,0.001,8,0.8,0.8,1.0,2.0,3628263987.098087,38529.97276327055
500,0.001,8,0.6,0.8,0.5,2.0,3628692794.1700497,38681.52017337329
500,0.001,8,0.6,0.6,0.5,0.5,3628714080.2289915,38686.74909032534
500,0.001,8,0.6,0.6,0.5,1.0,3628715271.407463,38686.76096960616
500,0.001,8,0.6,0.6,0.5,2.0,3628776935.099384,38687.46703767123
500,0.001,8,0.6,0.6,0.5,0.0,3628829018.753305,38687.90223672945
500,0.001,8,0.6,0.8,0.5,0.0,3628873170.6434593,38685.98405393836
500,0.001,8,0.6,0.8,0.5,0.5,3628874517.0165014,38686.0
500,0.001,8,0.6,0.8,0.5,1.0,3628875699.305977,38686.01401969178
500,0.001,6,0.6,0.8,0.5,0.5,3629964648.3714075,38799.21826840754
500,0.001,6,0.6,0.8,0.5,1.0,3629965666.570478,38799.22517123288
500,0.001,6,0.6,0.8,0.5,0.0,3629965828.0133057,38799.26391267123
500,0.001,6,0.6,0.8,0.5,2.0,3629966921.548674,38799.23533818493
500,0.001,6,0.8,0.8,1.0,0.0,3632550577.7914076,38623.39035744863
500,0.001,6,0.8,0.8,1.0,0.5,3632551529.796884,38623.39795590754
500,0.001,6,0.8,0.8,1.0,1.0,3632552172.6371717,38623.40282534246
500,0.001,6,0.8,0.8,1.0,2.0,3632553314.467851,38623.41186857877
500,0.001,10,0.6,0.6,0.5,1.0,3634038370.1641655,38751.36916738014
500,0.001,10,0.6,0.6,0.5,2.0,3634069176.7364526,38751.60386344178
500,0.001,10,0.6,0.6,0.5,0.0,3634075571.5625997,38752.30955693493
500,0.001,10,0.6,0.6,0.5,0.5,3634076878.882004,38752.35354238014
500,0.001,10,0.6,0.8,0.5,0.0,3635193606.1382833,38757.37344820205
500,0.001,10,0.6,0.8,0.5,0.5,3635284373.7692485,38757.59139554795
500,0.001,10,0.6,0.8,0.5,1.0,3635287596.984274,38757.64453125
500,0.001,10,0.6,0.8,0.5,2.0,3635322496.304148,38757.83074700343
500,0.001,6,0.6,0.6,0.5,2.0,3636036338.0155473,38795.22661601027
500,0.001,6,0.6,0.6,0.5,0.0,3636041623.217799,38795.50016053082
500,0.001,6,0.6,0.6,0.5,0.5,3636042280.335627,38795.505083476026
500,0.001,6,0.6,0.6,0.5,1.0,3636043250.5123205,38795.512735445205
500,0.001,10,0.8,0.8,1.0,0.5,3638223795.058626,38622.60910744863
500,0.001,10,0.8,0.8,1.0,1.0,3638224718.2272096,38622.621468321915
500,0.001,10,0.8,0.8,1.0,2.0,3638263736.534014,38622.88934075343
500,0.001,10,0.8,0.8,1.0,0.0,3638284543.5683947,38623.67390839041
500,0.001,6,0.8,0.6,1.0,1.0,3651960692.5514584,38714.803189212325
500,0.001,6,0.8,0.6,1.0,2.0,3651962033.978257,38714.81383775685
500,0.001,6,0.8,0.6,1.0,0.0,3651992693.3189054,38715.18552011986
500,0.001,6,0.8,0.6,1.0,0.5,3651992944.6890593,38715.188516695205
500,0.001,8,0.8,0.6,1.0,2.0,3652704645.513232,38662.75684931507
500,0.001,8,0.8,0.6,1.0,0.0,3652995553.478478,38663.36028467466
500,0.001,8,0.8,0.6,1.0,0.5,3652996519.927287,38663.36938142123
500,0.001,8,0.8,0.6,1.0,1.0,3652997675.3799114,38663.379601883564
500,0.001,10,0.8,0.6,1.0,1.0,3666145678.1879773,38803.80206549657
500,0.001,10,0.8,0.6,1.0,0.0,3666237722.635662,38806.02707619863
500,0.001,10,0.8,0.6,1.0,0.5,3666290450.958823,38804.91754066781
500,0.001,10,0.8,0.6,1.0,2.0,3666300768.2817492,38805.06116224315
500,0.001,6,0.6,0.8,1.0,0.0,3702793330.4779453,38952.72602739726
500,0.001,6,0.6,0.8,1.0,0.5,3702793848.7178345,38952.731645976026
500,0.001,6,0.6,0.8,1.0,1.0,3702794486.3737984,38952.737104023974
500,0.001,6,0.6,0.8,1.0,2.0,3702795404.9141545,38952.74582619863
500,0.001,8,0.6,0.8,1.0,0.0,3704493031.724025,38898.00251498288
500,0.001,8,0.6,0.8,1.0,0.5,3704494150.0920553,38898.012574914384
500,0.001,8,0.6,0.8,1.0,1.0,3704495204.136429,38898.021992722606
500,0.001,8,0.6,0.8,1.0,2.0,3704498227.66713,38898.05955693493
500,0.001,6,0.6,0.6,1.0,0.0,3709405369.408353,38949.505725599316
500,0.001,6,0.6,0.6,1.0,0.5,3709406192.646661,38949.51171875
500,0.001,6,0.6,0.6,1.0,1.0,3709406975.375344,38949.51503638698
500,0.001,6,0.6,0.6,1.0,2.0,3709408482.359155,38949.52830693493
500,0.001,8,0.6,0.6,1.0,0.5,3709958096.0257893,38934.4934182363
500,0.001,8,0.6,0.6,1.0,1.0,3710144872.6203804,38935.41807577055
500,0.001,8,0.6,0.6,1.0,2.0,3710149485.055276,38935.46200770548
500,0.001,8,0.6,0.6,1.0,0.0,3710337673.716841,38932.160370291094
500,0.001,10,0.6,0.8,1.0,0.0,3712487433.9462814,38978.619595462325
500,0.001,10,0.6,0.8,1.0,0.5,3712489305.5408926,38978.63800299657
500,0.001,10,0.6,0.8,1.0,1.0,3712490365.9159,38978.649293664384
500,0.001,10,0.6,0.8,1.0,2.0,3712499751.597744,38978.64891909246
500,0.001,10,0.6,0.6,1.0,1.0,3718775612.9900913,39031.22661601027
500,0.001,10,0.6,0.6,1.0,2.0,3718808604.804684,39030.95440924657
500,0.001,10,0.6,0.6,1.0,0.0,3718823012.1585436,39032.20799443493
500,0.001,10,0.6,0.6,1.0,0.5,3718823712.377729,39032.165881849316
500,0.001,6,0.8,0.6,2.0,0.0,3786938238.185261,39038.10723458904
500,0.001,6,0.8,0.6,2.0,0.5,3786938816.400756,39038.110391695205
500,0.001,6,0.8,0.6,2.0,1.0,3786939363.8738704,39038.11370933219
500,0.001,6,0.8,0.6,2.0,2.0,3786940446.1777678,39038.120719178085
500,0.001,6,0.8,0.8,2.0,0.5,3800567762.6736493,38989.92155393836
500,0.001,6,0.8,0.8,2.0,1.0,3800568281.1488304,38989.926476883564
500,0.001,6,0.8,0.8,2.0,0.0,3800569093.2532225,38989.939747431505
500,0.001,6,0.8,0.8,2.0,2.0,3800569472.3131323,38989.935680650684
500,0.001,8,0.8,0.6,2.0,0.0,3801277765.4015923,39120.17374785959
500,0.001,8,0.8,0.6,2.0,0.5,3801278965.940902,39120.18466395548
500,0.001,8,0.8,0.6,2.0,1.0,3801279997.5344872,39120.19467037671
500,0.001,8,0.8,0.6,2.0,2.0,3801281272.283787,39120.23341181507
500,0.001,8,0.8,0.8,2.0,1.0,3813267634.412832,39029.01434075343
500,0.001,8,0.8,0.8,2.0,0.0,3813273356.41432,39029.01519691781
500,0.001,8,0.8,0.8,2.0,0.5,3813276167.6640315,39029.068867722606
500,0.001,8,0.8,0.8,2.0,2.0,3813277383.5204315,39029.17503210616
500,0.001,10,0.8,0.6,2.0,2.0,3814446249.9382677,39299.303831335616
500,0.001,10,0.8,0.6,2.0,0.0,3814474605.8739634,39299.915239726026
500,0.001,10,0.8,0.6,2.0,0.5,3814475238.967494,39299.861194349316
500,0.001,10,0.8,0.6,2.0,1.0,3814476716.226948,39299.876016695205
500,0.001,10,0.8,0.8,2.0,0.0,3826986809.7544236,39168.78611943493
500,0.001,10,0.8,0.8,2.0,0.5,3826987520.740021,39168.79307577055
500,0.001,10,0.8,0.8,2.0,1.0,3826988184.0630584,39168.80158390411
500,0.001,10,0.8,0.8,2.0,2.0,3827282843.4226904,39171.998983304795
500,0.001,6,0.6,0.8,2.0,0.0,3831805606.430138,39296.21987371575
500,0.001,6,0.6,0.8,2.0,0.5,3831806265.677173,39296.2253317637
500,0.001,6,0.6,0.8,2.0,1.0,3831806446.9947143,39296.22720462329
500,0.001,6,0.6,0.8,2.0,2.0,3831807421.6140914,39296.236782962325
500,0.001,6,0.6,0.6,2.0,0.0,3834368801.168652,39323.452750428085
500,0.001,6,0.6,0.6,2.0,0.5,3834369338.218952,39323.45644263698
500,0.001,6,0.6,0.6,2.0,1.0,3834369825.9669824,39323.45890410959
500,0.001,6,0.6,0.6,2.0,2.0,3834371095.014532,39323.470836900684
500,0.001,8,0.6,0.8,2.0,0.0,3841869639.025082,39336.43498501712
500,0.001,8,0.6,0.8,2.0,0.5,3841870559.37343,39336.445098458906
500,0.001,8,0.6,0.8,2.0,1.0,3841871260.9719114,39336.45285744863
500,0.001,8,0.6,0.8,2.0,2.0,3841872238.6710258,39336.46222174657
500,0.001,8,0.6,0.6,2.0,0.0,3849871138.4959598,39435.872110445205
500,0.001,8,0.6,0.6,2.0,0.5,3849872012.24461,39435.879762414384
500,0.001,8,0.6,0.6,2.0,1.0,3849873070.7941937,39435.8893942637
500,0.001,8,0.6,0.6,2.0,2.0,3849885909.295215,39436.10985659246
500,0.001,10,0.6,0.8,2.0,2.0,3853069385.1966534,39434.87050513698
500,0.001,10,0.6,0.8,2.0,1.0,3853111567.2943473,39434.66689854452
500,0.001,10,0.6,0.8,2.0,0.0,3853157132.20416,39435.12895976027
500,0.001,10,0.6,0.8,2.0,0.5,3853159005.4815097,39435.15159460616
500,0.001,10,0.6,0.6,2.0,0.0,3861019163.0512276,39565.44627568493
500,0.001,10,0.6,0.6,2.0,0.5,3861019971.367022,39565.457405821915
500,0.001,10,0.6,0.6,2.0,1.0,3861021005.185246,39565.467572773974
500,0.001,10,0.6,0.6,2.0,2.0,3861021101.435894,39565.42653039384
200,0.001,10,0.8,0.8,0.0,0.5,5089908355.886668,47846.466020976026
200,0.001,10,0.8,0.8,0.0,0.0,5089919310.2613735,47846.57732234589
200,0.001,10,0.8,0.8,0.0,1.0,5089920960.58027,47846.56405179795
200,0.001,10,0.8,0.8,0.0,2.0,5089955546.938278,47846.78322988014
200,0.001,10,0.8,0.6,0.0,1.0,5093564464.9472475,47939.50171232877
200,0.001,10,0.8,0.6,0.0,0.0,5093599579.095815,47939.697559931505
200,0.001,10,0.8,0.6,0.0,0.5,5093605448.414136,47939.67925941781
200,0.001,10,0.8,0.6,0.0,2.0,5093609595.7544565,47939.790239726026
200,0.001,10,0.6,0.8,0.0,0.0,5102740827.14244,47987.86831121575
200,0.001,10,0.6,0.8,0.0,0.5,5102743070.555998,47987.87120077055
200,0.001,10,0.6,0.8,0.0,1.0,5102747803.738734,47987.905393835616
200,0.001,10,0.6,0.8,0.0,2.0,5102772848.406421,47988.2917380137
200,0.001,8,0.8,0.8,0.0,0.0,5106310444.1880455,47967.29248715754
200,0.001,8,0.8,0.8,0.0,0.5,5106311055.234841,47967.30158390411
200,0.001,8,0.8,0.8,0.0,1.0,5106315907.902157,47967.31769049657
200,0.001,8,0.8,0.8,0.0,2.0,5106323130.259457,47967.34840539384
200,0.001,8,0.8,0.6,0.0,0.0,5110100987.19708,48058.85284674657
200,0.001,8,0.8,0.6,0.0,0.5,5110108227.296018,48058.89281892123
200,0.001,8,0.8,0.6,0.0,1.0,5110113191.198429,48058.91347388698
200,0.001,8,0.8,0.6,0.0,2.0,5110116818.938666,48058.93370077055
200,0.001,10,0.6,0.6,0.0,0.0,5111706071.463176,47989.222870291094
200,0.001,10,0.6,0.6,0.0,0.5,5111710183.786442,47989.253692208906
200,0.001,10,0.6,0.6,0.0,2.0,5111719396.112656,47989.71329195205
200,0.001,10,0.6,0.6,0.0,1.0,5111724614.7122755,47989.710081335616
200,0.001,8,0.6,0.8,0.0,0.5,5112157794.431054,48073.95783390411
200,0.001,8,0.6,0.8,0.0,0.0,5112160726.990042,48074.008026541094
200,0.001,8,0.6,0.8,0.0,1.0,5112161445.445494,48073.974154537675
200,0.001,8,0.6,0.8,0.0,2.0,5112165672.701838,48073.99293664384
200,0.001,8,0.6,0.6,0.0,0.0,5120755172.215558,48080.598672945205
200,0.001,8,0.6,0.6,0.0,1.0,5120791690.340016,48080.438944777394
200,0.001,8,0.6,0.6,0.0,2.0,5120802616.168184,48080.49454195205
200,0.001,8,0.6,0.6,0.0,0.5,5120820351.530002,48080.69964683219
200,0.001,6,0.6,0.8,0.0,0.0,5148311207.374079,48295.76284246575
200,0.001,6,0.6,0.8,0.0,0.5,5148312042.606191,48295.76776541096
200,0.001,6,0.6,0.8,0.0,1.0,5148313322.111834,48295.77263484589
200,0.001,6,0.6,0.8,0.0,2.0,5148316103.399785,48295.78424657534
200,0.001,6,0.8,0.6,0.0,0.5,5149816883.292655,48281.36456549657
200,0.001,6,0.8,0.6,0.0,0.0,5149822932.92201,48281.39907962329
200,0.001,6,0.8,0.6,0.0,1.0,5149824037.31017,48281.40592893836
200,0.001,6,0.8,0.6,0.0,2.0,5149825674.329242,48281.41395547945
200,0.001,6,0.8,0.8,0.0,0.0,5151361969.953202,48226.18889126712
200,0.001,6,0.8,0.8,0.0,0.5,5151362962.781552,48226.19392123288
200,0.001,6,0.8,0.8,0.0,1.0,5151363133.628935,48226.19627568493
200,0.001,6,0.8,0.8,0.0,2.0,5151364372.761904,48226.20510488014
200,0.001,6,0.6,0.6,0.0,0.0,5160216360.486162,48331.53130351027
200,0.001,6,0.6,0.6,0.0,0.5,5160217065.753045,48331.53499571918
200,0.001,6,0.6,0.6,0.0,1.0,5160218405.704721,48331.54232662671
200,0.001,6,0.6,0.6,0.0,2.0,5160223845.965693,48331.55939640411
200,0.001,8,0.8,0.8,0.5,2.0,5198772770.591856,48312.46377354452
200,0.001,8,0.8,0.8,0.5,0.0,5198889879.63679,48313.17984803082
200,0.001,8,0.8,0.8,0.5,0.5,5198890965.139367,48313.18621575343
200,0.001,8,0.8,0.8,0.5,1.0,5198891628.710136,48313.19156678082
200,0.001,10,0.8,0.8,0.5,2.0,5200866810.216516,48337.102579195205
200,0.001,10,0.8,0.8,0.5,0.0,5200887243.054494,48337.159460616436
200,0.001,10,0.8,0.8,0.5,0.5,5200888188.884141,48337.16689854452
200,0.001,10,0.8,0.8,0.5,1.0,5200889134.980617,48337.17471104452
200,0.001,6,0.8,0.8,0.5,0.0,5206080912.357911,48377.118204195205
200,0.001,6,0.8,0.8,0.5,2.0,5206082999.879656,48377.13420376712
200,0.001,6,0.8,0.8,0.5,0.5,5206091822.229808,48377.07614511986
200,0.001,6,0.8,0.8,0.5,1.0,5206092493.383825,48377.07999785959
200,0.001,8,0.8,0.6,0.5,0.0,5208415697.867491,48357.31330265411
200,0.001,8,0.8,0.6,0.5,0.5,5208416655.175717,48357.31988441781
200,0.001,8,0.8,0.6,0.5,1.0,5208417441.806373,48357.3254494863
200,0.001,8,0.8,0.6,0.5,2.0,5208418709.4035425,48357.33668664384
200,0.001,10,0.8,0.6,0.5,0.0,5209290702.712352,48366.214629708906
200,0.001,10,0.8,0.6,0.5,0.5,5209291416.026659,48366.220836900684
200,0.001,10,0.8,0.6,0.5,1.0,5209331786.865408,48366.793343321915
200,0.001,10,0.8,0.6,0.5,2.0,5209333204.000542,48366.80854023973
200,0.001,6,0.8,0.6,0.5,0.0,5216615433.732853,48440.41705907534
200,0.001,6,0.8,0.6,0.5,0.5,5216615928.4295025,48440.42000214041
200,0.001,6,0.8,0.6,0.5,1.0,5216616506.953589,48440.423319777394
200,0.001,6,0.8,0.6,0.5,2.0,5216617416.096353,48440.42974101027
200,0.001,8,0.6,0.8,0.5,0.0,5238011717.494071,48498.16807577055
200,0.001,8,0.6,0.8,0.5,0.5,5238012326.4966755,48498.16192208904
200,0.001,8,0.6,0.8,0.5,1.0,5238012794.957554,48498.16721960616
200,0.001,8,0.6,0.8,0.5,2.0,5238075871.649004,48497.633989726026
200,0.001,10,0.6,0.8,0.5,2.0,5240266238.348494,48514.99299015411
200,0.001,10,0.6,0.8,0.5,1.0,5240271334.535918,48515.05827268836
200,0.001,10,0.6,0.8,0.5,0.5,5240272735.372777,48515.10514768836
200,0.001,10,0.6,0.8,0.5,0.0,5240274963.443675,48515.135059931505
200,0.001,6,0.6,0.8,0.5,0.0,5241535348.050823,48550.095248287675
200,0.001,6,0.6,0.8,0.5,0.5,5241536051.113259,48550.099743150684
200,0.001,6,0.6,0.8,0.5,1.0,5241536625.102665,48550.10316780822
200,0.001,6,0.6,0.8,0.5,2.0,5241537328.8390875,48550.10894691781
200,0.001,8,0.8,0.8,1.0,0.0,5246902240.1503725,48401.42829623288
200,0.001,8,0.8,0.8,1.0,0.5,5246902487.73842,48401.43263056507
200,0.001,8,0.8,0.8,1.0,1.0,5246945319.136553,48401.89811643836
200,0.001,8,0.8,0.8,1.0,2.0,5246946002.75697,48401.90630351027
200,0.001,6,0.8,0.8,1.0,0.0,5249944608.281416,48456.621949914384
200,0.001,6,0.8,0.8,1.0,0.5,5249944976.763186,48456.62526755137
200,0.001,6,0.8,0.8,1.0,1.0,5249945016.531627,48456.62655179795
200,0.001,6,0.8,0.8,1.0,2.0,5249945627.643495,48456.63088613014
200,0.001,10,0.8,0.8,1.0,0.0,5252122737.287644,48448.93557363014
200,0.001,10,0.8,0.8,1.0,0.5,5252137046.558691,48449.081335616436
200,0.001,10,0.8,0.8,1.0,1.0,5252137483.409025,48449.08609803082
200,0.001,10,0.8,0.8,1.0,2.0,5252139503.2666,48449.13848458904
200,0.001,8,0.6,0.6,0.5,0.0,5252808975.212794,48531.68701840754
200,0.001,8,0.6,0.6,0.5,0.5,5252809492.4054985,48531.69204837329
200,0.001,8,0.6,0.6,0.5,1.0,5252810307.379873,48531.697720462325
200,0.001,8,0.6,0.6,0.5,2.0,5252822577.16204,48531.7902932363
200,0.001,10,0.6,0.6,0.5,0.0,5254140885.124411,48557.87419734589
200,0.001,10,0.6,0.6,0.5,0.5,5254141720.682798,48557.88254494863
200,0.001,10,0.6,0.6,0.5,1.0,5254142209.29823,48557.887895976026
200,0.001,10,0.6,0.6,0.5,2.0,5254151084.439165,48558.02536386986
200,0.001,6,0.6,0.6,0.5,0.0,5260097200.2601185,48601.17241010274
200,0.001,6,0.6,0.6,0.5,0.5,5260097476.90645,48601.17385488014
200,0.001,6,0.6,0.6,0.5,1.0,5260098347.780243,48601.178831335616
200,0.001,6,0.6,0.6,0.5,2.0,5260099422.009454,48601.18498501712
200,0.001,8,0.8,0.6,1.0,0.0,5264750368.916425,48523.97747217466
200,0.001,8,0.8,0.6,1.0,0.5,5264750978.637447,48523.98244863014
